id;word
601;人民报
602;简鸿章
603;迫害
604;人权
605;政变
606;压迫
607;反革命
608;无能
609;突厥斯坦
610;印尼依斯兰祈祷团
611;东突厥斯坦依斯兰运动
612;疆独
613;维吾尔自由运动
614;自由运动
615;1989天安门
616;九评共产党
617;一党专制
618;太子党
619;共青团派
620;共党
621;共匪
622;共狗
623;共军
624;黄菊
625;江流氓
626;天安门事件
627;共产党
628;达赖
629;藏独
630;热比娅
631;热比亚
632;疆独
633;台独
